"game_id","nickname","score","rating"
432,"rcg",NA,"1713"
433,"BetterBot",NA,"1646"
433,"freebritney",NA,"1707"
434,"BetterBot",323,"1853"
434,"PrimordialOne",366,"1634"
435,"BetterBot",438,"1875"
435,"Eloquent",396,"1775"
436,"BetterBot",NA,"1701"
436,"vince",NA,"1649"
437,"BetterBot",NA,"1790"
437,"H11Shark",NA,"1845"
438,"BetterBot",260,"1773"
438,"jawedshamims",414,"1805"
439,"BetterBot",299,"1649"
439,"EMC",522,"1502"
440,"BetterBot",425,"1819"
440,"Dugusan1",288,"1612"
441,"BetterBot",362,"1833"
441,"Meith",390,"1833"
442,"BetterBot",424,"1643"
442,"cccc",354,"1519"
443,"BetterBot",473,"1851"
443,"franvi",373,"1754"
444,"BetterBot",NA,"1698"
444,"Kairos",NA,"1683"
445,"BetterBot",438,"1863"
445,"davidavid",316,"1784"
446,"BetterBot",389,"1661"
446,"freebritney",324,"1663"
447,"BetterBot",430,"1714"
447,"rcg",338,"1684"
448,"BetterBot",423,"1667"
448,"bobcubed",342,"1301?"
449,"BetterBot",332,"1868"
449,"MimiH",440,"1833"
450,"BetterBot",364,"1919"
450,"Kavindu",461,"1890"
451,"BetterBot",NA,"1928"
451,"Crookshanks",NA,"1861"
452,"BetterBot",365,"1833"
452,"Meith",508,"1916"
453,"BetterBot",NA,"1652"
453,"scaredy",NA,"1606"
454,"BetterBot",326,"1827"
454,"Brianm",442,"1847"
455,"BetterBot",318,"1641"
455,"deathstar",398,"1615"
456,"BetterBot",341,"1852"
456,"Xerxes",190,"1744"
457,"BetterBot",359,"1672"
457,"Churrrro",306,"1652"
458,"BetterBot",NA,"1728"
458,"Hawraa",NA,"1715"
459,"BetterBot",NA,"1807"
459,"PrimordialOne",NA,"1629"
460,"BetterBot",363,"1779"
460,"timetravellers",518,"1726"
461,"BetterBot",353,"1685"
461,"rcg",417,"1701"
462,"BetterBot",NA,"1827"
462,"marvin",NA,"1806"
463,"BetterBot",411,"1808"
463,"EUJI_PBC2037",325,"1666"
464,"BetterBot",368,"1813"
464,"Eloquent",402,"1775"
465,"Anita",327,"1531"
465,"BetterBot",322,"1692"
466,"aster",344,"1581?"
466,"BetterBot",406,"1876"
467,"BetterBot",361,"1880"
467,"CornyG",331,"1791"
468,"BetterBot",NA,"1886"
468,"EmerGe",NA,"1568"
469,"BetterBot",474,"1796"
469,"Shedz17",257,"1915"
470,"BetterBot",NA,"1871"
470,"Xerxes",NA,"1749"
471,"BetterBot",440,"1904"
471,"Rbwingi",387,"1576?"
472,"BetterBot",359,"1861"
472,"CornyG",370,"1795"
473,"BetterBot",342,"1667"
473,"Churrrro",399,"1764"
474,"BetterBot",493,"1646"
474,"DitmasPark",361,"1577?"
475,"BetterBot",272,"1656"
475,"bobcubed",431,"1301?"
476,"BetterBot",225,"1714"
476,"rcg",236,"1684"
477,"BetterBot",NA,"1623"
477,"jocelot",NA,"1526"
478,"BetterBot",NA,"1845"
478,"tramper",NA,"2020"
479,"BetterBot",373,"1758"
479,"jawedshamims",375,"1897"
480,"BellaGo",NA,"1594"
480,"BetterBot",NA,"1840"
481,"BetterBot",304,"1866"
481,"davidavid",508,"1684"
482,"BeautifulWaste",310,"1777"
482,"BetterBot",399,"1816"
483,"BetterBot",433,"1815"
483,"jawedshamims",444,"1869"
484,"BetterBot",290,"1667"
484,"Lydker",410,"1684"
485,"BetterBot",388,"1811"
485,"Vinesh",357,"1356"
486,"BetterBot",338,"1869"
486,"Hardesi",394,"1560"
487,"BetterBot",290,"1612"
487,"FredFlintstone",483,"1781"
488,"BetterBot",457,"1669"
488,"cccc",398,"1605"
489,"BetterBot",392,"1902"
489,"bifftufc",415,"1736"
490,"BetterBot",NA,"1836"
490,"Torquayfan2303",NA,"1878"
491,"BetterBot",375,"1792"
491,"Super",431,"1836"
492,"BetterBot",314,"1881"
492,"Super",478,"1885"
493,"BetterBot",NA,"1849"
493,"PrimordialOne",NA,"1693"
494,"BetterBot",489,"1782"
494,"Eloquent",420,"1775"
495,"BetterBot",NA,"1890"
495,"Xerxes",NA,"1667"
496,"BetterBot",371,"1940"
496,"clinton",458,"2094"
497,"BetterBot",322,"1852"
497,"Super",430,"1845"
498,"BetterBot",NA,"1651"
498,"lindawolk",NA,"1419"
499,"BetterBot",NA,"1883"
499,"dezinga",NA,"1933"
500,"BetterBot",NA,"1694"
500,"Churrrro",NA,"1764"
501,"BetterBot",340,"1860"
501,"YuRou",262,"1552"
502,"BetterBot",NA,"1913"
502,"godzilla",NA,"1715"
503,"BetterBot",408,"1851"
503,"marvin",300,"1790"
504,"BetterBot",415,"1546"
504,"riverquean",398,"1822"
505,"BetterBot",368,"1799"
505,"Eloquent",458,"1775"
506,"BetterBot",251,"1840"
506,"domer8t8",148,"1611"
507,"BetterBot",449,"1664"
507,"jaundiced",419,"1598"
508,"BetterBot",408,"1661"
508,"EMC",394,"1470"
509,"BetterBot",465,"1628"
509,"ElephantMJN",302,"1585"
510,"aster",305,"1525?"
510,"BetterBot",412,"1870"
511,"BetterBot",267,"1635"
511,"jaundiced",322,"1628"
512,"Anita",287,"1605"
512,"BetterBot",411,"1656"
513,"BetterBot",NA,"1640"
513,"EMC",NA,"1516"
514,"BetterBot",NA,"1840"
514,"Xerxes",NA,"1684"
515,"BetterBot",300,"1789"
515,"Cepheid",403,"1701"
516,"BetterBot",387,"1936"
516,"Eloquent",451,"1775"
517,"BetterBot",488,"1849"
517,"Jwilson59",276,"1653"
518,"BetterBot",NA,"1638"
518,"scaredy",NA,"1625"
519,"BetterBot",445,"1906"
519,"bifftufc",334,"1703"
520,"BetterBot",361,"1831"
520,"TheBlocker",459,"2060"
521,"BetterBot",361,"1714"
521,"rcg",279,"1684"
522,"BetterBot",397,"1842"
522,"marvin",370,"1765"
523,"BetterBot",469,"1680"
523,"rcg",380,"1701"
524,"BetterBot",NA,"1760"
524,"Kabashibi",NA,"1631"
525,"BetterBot",371,"1812"
525,"tHeDUke",337,"1651"
526,"Akiff",NA,"1893"
526,"BetterBot",NA,"1754"
527,"BetterBot",NA,"1863"
527,"marvin",NA,"1780"
528,"Affan960",NA,"2031"
528,"BetterBot",NA,"1849"
529,"BetterBot",383,"1705"
529,"rcg",347,"1713"
530,"BetterBot",NA,"1808"
530,"domer8t8",NA,"1625"
531,"BetterBot",473,"1610"
531,"Galion",295,"1551"
532,"BetterBot",295,"1852"
532,"marvin",579,"1790"
533,"BetterBot",NA,"1691"
533,"freebritney",NA,"1663"
534,"BetterBot",384,"1893"
534,"CornyG",363,"1771"
535,"BetterBot",NA,"1741"
535,"Torquayfan2303",NA,"1760"
536,"BetterBot",NA,"1861"
536,"Mohd.Irfan",NA,"1568"
537,"BetterBot",NA,"1781"
537,"Lola",NA,"1841"
538,"BetterBot",NA,"1624"
538,"frs",NA,"1776"
539,"BetterBot",332,"1895"
539,"MimiH",307,"1810"
540,"BetterBot",361,"1695"
540,"GPeters",382,"1583"
541,"BetterBot",373,"1605"
541,"vince",406,"1662"
542,"BetterBot",NA,"1872"
542,"Illuzion",NA,"1190"
543,"BetterBot",283,"1639"
543,"Galion",394,"1523"
544,"BetterBot",NA,"1674"
544,"Churrrro",NA,"1727"
545,"BetterBot",414,"1903"
545,"davidavid",291,"1781"
546,"BetterBot",347,"1657"
546,"Jammiwam",476,"1541"
547,"BetterBot",NA,"1876"
547,"Holy",NA,"1793"
548,"BetterBot",NA,"1822"
548,"Eloquent",NA,"1775"
549,"BetterBot",430,"1844"
549,"PrimordialOne",380,"1643"
550,"BetterBot",351,"1694"
550,"Churrrro",396,"1764"
551,"BetterBot",372,"1905"
551,"Crookshanks",422,"1723"
552,"BetterBot",NA,"1776"
552,"franvi",NA,"1561"
553,"BellaGo",NA,"1598"
553,"BetterBot",NA,"1836"
554,"BetterBot",357,"1652"
554,"EMC",407,"1531"
555,"BetterBot",469,"1686"
555,"cccc",380,"1575"
556,"BetterBot",338,"1750"
556,"Torquayfan2303",372,"1701"
557,"BetterBot",455,"1688"
557,"lindawolk",359,"1496"
558,"BetterBot",NA,"1703"
558,"rcg",NA,"1713"
559,"Anita",NA,"1563"
559,"BetterBot",NA,"1733"
560,"BetterBot",333,"1901"
560,"davidavid",382,"1776"
561,"BetterBot",394,"1683"
561,"Churrrro",347,"1652"
562,"BetterBot",375,"1712"
562,"kyjo55555",380,"1573?"
563,"BetterBot",474,"1806"
563,"yss",330,"1759"
564,"BetterBot",404,"1882"
564,"marvin",426,"1712"
565,"BetterBot",NA,"1587"
565,"cccc",NA,"1595"
566,"BetterBot",NA,"1724"
566,"Unwoogler",NA,NA
567,"BetterBot",337,"1585"
567,"deathstar",427,"1593"
568,"BetterBot",298,"1837"
568,"Choenix",464,"1912"
569,"BetterBot",422,"1608"
569,"EMC",222,"1566"
570,"BetterBot",293,"1907"
570,"Eloquent",403,"1775"
571,"BetterBot",375,"1920"
571,"Crookshanks",336,"1809"
572,"BetterBot",358,"1683"
572,"Churrrro",399,"1652"
573,"BetterBot",358,"1841"
573,"Eloquent",443,"1775"
574,"BetterBot",408,"1633"
574,"EMC",364,"1511"
575,"BetterBot",366,"1799"
575,"dezinga",436,"1949"
576,"BetterBot",NA,"1589"
576,"EMC",NA,"1527"
577,"BetterBot",346,"1639"
577,"rcg",417,"1713"
578,"BetterBot",512,"1836"
578,"franvi",287,"1665"
579,"BetterBot",NA,"1877"
579,"slothie",NA,"1365"
580,"BetterBot",NA,"1906"
580,"Eloquent",NA,"1775"
581,"BetterBot",NA,"1647"
581,"burtmunch",NA,"1443"
582,"BetterBot",434,"1597"
582,"LevLavLuv",274,"1701"
583,"BetterBot",NA,"1815"
583,"dezinga",NA,"1947"
584,"BetterBot",NA,"1895"
584,"Torquayfan2303",NA,"1742"
585,"BetterBot",357,"1846"
585,"franvi",382,"1667"
586,"BetterBot",NA,"1897"
586,"Crookshanks",NA,"1733"
587,"BetterBot",NA,"1856"
587,"marvin",NA,"1785"
588,"BetterBot",NA,"1712"
588,"deathstar",NA,"1655"
589,"BetterBot",415,"1807"
589,"Illuzion",248,"1179"
590,"BetterBot",NA,"1806"
590,"JNag",NA,"1578"
591,"BetterBot",289,"1667"
591,"EMC",316,"1534"
592,"BetterBot",321,"1919"
592,"Kavindu",372,"1916"
593,"BetterBot",390,"1844"
593,"ZeMing",410,"1874"
594,"aster",NA,"1581?"
594,"BetterBot",NA,"1944"
595,"BetterBot",333,"1572"
595,"mizhubbard",427,"1544"
596,"BetterBot",332,"1685"
596,"rcg",427,"1701"
597,"BetterBot",NA,"1733"
597,"Torquayfan2303",NA,"1686"
598,"BetterBot",NA,"1869"
598,"Hardesi",NA,"1560"
599,"BetterBot",486,"1823"
599,"IlmanHaziq",294,"1760"
600,"BetterBot",463,"1865"
600,"Yuanx",383,"1786"
601,"BetterBot",374,"1876"
601,"Eloquent",375,"1775"
602,"BetterBot",NA,"1704"
602,"GPeters",NA,"1576"
603,"BetterBot",NA,"1749"
603,"CornyG",NA,"1680"
604,"Alex1959",312,"1633"
604,"BetterBot",403,"1811"
605,"BetterBot",388,"1775"
605,"squashy",347,"1664"
606,"BetterBot",408,"1788"
606,"davidavid",249,"1698"
607,"BetterBot",335,"1870"
607,"Xerxes",355,"1797"
608,"BetterBot",440,"1657"
608,"EMC",298,"1522"
609,"athgr",NA,"1377?"
609,"BetterBot",NA,"1613"
610,"BetterBot",353,"1764"
610,"Eloquent",415,"1775"
611,"BetterBot",366,"1759"
611,"Eloquent",380,"1775"
612,"BetterBot",367,"1869"
612,"tramper",454,"2116"
613,"BetterBot",284,"1576"
613,"vince",473,"1702"
614,"BetterBot",419,"1909"
614,"earth",350,"1871"
615,"BetterBot",NA,"1878"
615,"Kabashibi",NA,"1568"
616,"BetterBot",359,"1836"
616,"bombadil",415,"1914"
617,"BetterBot",NA,"1638"
617,"deathstar",NA,"1597"
618,"BetterBot",325,"1617"
618,"doobie",355,"1392"
619,"AWFUL",467,"2022"
619,"BetterBot",367,"1839"
620,"BetterBot",461,"1915"
620,"Sze",293,"1791"
621,"AWFUL",396,"2022"
621,"BetterBot",289,"1839"
622,"BetterBot",NA,"1878"
622,"Eloquent",NA,"1775"
623,"BetterBot",360,"1864"
623,"marvin",384,"1728"
624,"bensmum",NA,"1635"
624,"BetterBot",NA,"1840"
625,"BetterBot",359,"1714"
625,"rcg",433,"1684"
626,"BetterBot",NA,"1891"
626,"jodel",NA,"1716"
627,"BetterBot",378,"1839"
627,"Emeryz",421,"1698"
628,"BetterBot",369,"1645"
628,"bobcubed",421,"1273"
629,"BetterBot",501,"1602"
629,"deathstar",379,"1685"
630,"BetterBot",336,"1694"
630,"rcg",368,"1701"
631,"BetterBot",373,"1756"
631,"gerald0506",476,"1865"
632,"BetterBot",NA,"1559"
632,"mizhubbard",NA,"1512"
633,"BetterBot",370,"1619"
633,"Churrrro",359,"1652"
634,"BetterBot",NA,"1638"
634,"Unwoogler",NA,NA
635,"BetterBot",NA,"1786"
635,"CornyG",NA,"1763"
636,"BetterBot",NA,"1814"
636,"JoelTeh",NA,"1543"
637,"BetterBot",NA,"1895"
637,"WYSIWYG",NA,"1677"
638,"BetterBot",NA,"1680"
638,"rcg",NA,"1684"
639,"BetterBot",487,"1707"
639,"Churrrro",359,"1712"
640,"BetterBot",396,"1849"
640,"Eloquent",354,"1775"
641,"BetterBot",NA,"1800"
641,"Kabashibi",NA,"1575"
642,"BetterBot",470,"1686"
642,"GPeters",343,"1543"
643,"BetterBot",NA,"1662"
643,"gppa",NA,"1631"
644,"BetterBot",373,"1853"
644,"Super",320,"1908"
645,"BetterBot",246,"1850"
645,"Mohd.Irfan",223,"1609"
646,"BetterBot",313,"1747"
646,"yongjianrong",570,"2044"
647,"BetterBot",344,"1662"
647,"GPeters",323,"1528"
648,"BetterBot",NA,"1588"
648,"frs",NA,"1793"
649,"BetterBot",374,"1684"
649,"cccc",405,"1591"
650,"BetterBot",351,"1619"
650,"jocelot",282,"1457"
651,"BetterBot",NA,"1773"
651,"jawedshamims",NA,"1827"
652,"BetterBot",420,"1694"
652,"rcg",357,"1701"
653,"BetterBot",571,"1906"
653,"Mimix",346,"1622"
654,"BetterBot",NA,"1889"
654,"marvin",NA,"1715"
655,"BetterBot",311,"1648"
655,"Jammiwam",406,"1527"
656,"BetterBot",454,"1714"
656,"Churrrro",299,"1753"
657,"BetterBot",418,"1620"
657,"jocelot",411,"1400"
658,"BetterBot",372,"1680"
658,"rcg",262,"1701"
659,"BetterBot",312,"1651"
659,"freebritney",471,"1703"
660,"BetterBot",NA,"1765"
660,"Eloquent",NA,"1775"
661,"BetterBot",338,"1709"
661,"rcg",270,"1713"
662,"BetterBot",337,"1789"
662,"dezinga",434,"1939"
663,"BetterBot",538,"1858"
663,"Super",417,"1685"
664,"BetterBot",304,"1643"
664,"doobie",192,"1383"
665,"BetterBot",NA,"1703"
665,"sas23",NA,"1561"
666,"BetterBot",438,"1834"
666,"Jwilson59",337,"1686"
667,"BetterBot",387,"1685"
667,"rcg",379,"1701"
668,"BetterBot",340,"1870"
668,"jesslynThall2",305,"1705"
669,"BetterBot",399,"1867"
669,"Cookeh",246,"1647"
670,"BetterBot",NA,"1856"
670,"Eloquent",NA,"1775"
671,"BetterBot",400,"1865"
671,"naushika",347,"1500?"
672,"BetterBot",NA,"1847"
672,"dezinga",NA,"1927"
673,"BetterBot",371,"1858"
673,"tramper",366,"2108"
674,"BetterBot",372,"1653"
674,"ElephantMJN",328,"1579"
675,"BetterBot",448,"1822"
675,"franvi",322,"1736"
676,"BetterBot",383,"1782"
676,"dezinga",449,"1886"
677,"BetterBot",350,"1712"
677,"Vinesh",311,"1356"
678,"BetterBot",325,"1726"
678,"Torquayfan2303",458,"1704"
679,"BetterBot",537,"1853"
679,"yss",270,"1732"
680,"BetterBot",337,"1785"
680,"Vinesh",295,"1356"
681,"BetterBot",NA,"1759"
681,"Kabashibi",NA,"1634"
682,"BetterBot",NA,"1614"
682,"EMC",NA,"1512"
683,"BetterBot",NA,"1828"
683,"Kagura",NA,"1152?"
684,"Amadeus",376,"1686"
684,"BetterBot",395,"1836"
685,"BetterBot",NA,"1828"
685,"Kairos",NA,"1968"
686,"BetterBot",363,"1821"
686,"PrimordialOne",299,"1691"
687,"BetterBot",253,"1813"
687,"earth",141,"1842"
688,"BetterBot",NA,"1791"
688,"Lola",NA,"1850"
689,"BetterBot",433,"1910"
689,"Xerxes",230,"1708"
690,"BetterBot",365,"1829"
690,"Eloquent",352,"1775"
691,"BetterBot",270,"1748"
691,"Mohd.Irfan",228,"1609"
692,"BetterBot",410,"1839"
692,"domer8t8",358,"1624"
693,"BetterBot",349,"1783"
693,"Torquayfan2303",370,"1889"
694,"BetterBot",384,"1695"
694,"YourDog",307,"1533"
695,"BetterBot",NA,"1830"
695,"Torquayfan2303",NA,"1907"
696,"BetterBot",487,"1788"
696,"Emeryz",265,"1649"
697,"BetterBot",434,"1687"
697,"freebritney",381,"1716"
698,"BetterBot",386,"1816"
698,"Crookshanks",421,"1757"
699,"BetterBot",397,"1961"
699,"EmerGe",326,"1627"
700,"BetterBot",528,"1848"
700,"ilovestress",155,"1735?"
701,"BetterBot",NA,"1676"
701,"vanwinkle",NA,"1397"
702,"BetterBot",304,"1893"
702,"tramper",511,"2038"
703,"BetterBot",NA,"1899"
703,"davidavid",NA,"1789"
704,"BetterBot",279,"1606"
704,"deathstar",393,"1630"
705,"BetterBot",400,"1619"
705,"mcqueen",319,"1483"
706,"BetterBot",341,"1714"
706,"rcg",409,"1684"
707,"BetterBot",354,"1915"
707,"Eloquent",358,"1775"
708,"BetterBot",410,"1800"
708,"Xerxes",326,"1656"
709,"BetterBot",365,"1865"
709,"Zadboi",333,"1890?"
710,"BetterBot",341,"1820"
710,"PrimordialOne",365,"1711"
711,"BetterBot",NA,"1820"
711,"NTracey",NA,"1788"
712,"BetterBot",346,"1828"
712,"Eloquent",361,"1775"
713,"BetterBot",548,"1865"
713,"Crystal08",287,"1772"
714,"BetterBot",391,"1771"
714,"earth",367,"1821"
715,"BetterBot",314,"1798"
715,"markuz",460,"1896"
716,"BetterBot",359,"1638"
716,"deathstar",353,"1680"
717,"Amadeus",300,"1682"
717,"BetterBot",377,"1866"
718,"BetterBot",526,"1626"
718,"cccc",350,"1501"
719,"BetterBot",402,"1749"
719,"jawedshamims",363,"1837"
720,"BetterBot",NA,"1707"
720,"Churrrro",NA,"1712"
721,"BetterBot",454,"1836"
721,"IlmanHaziq",356,"1689"
722,"BetterBot",370,"1800"
722,"franvi",418,"1733"
723,"BetterBot",NA,"1678"
723,"condorave",NA,"1725"
724,"BetterBot",NA,"1806"
724,"Raiyan55",NA,"1668"
725,"BetterBot",390,"1879"
725,"ZeMing",399,"1952"
726,"BetterBot",NA,"1824"
726,"franvi",NA,"1730"
727,"BetterBot",NA,"1703"
727,"rcg",NA,"1713"
728,"BetterBot",NA,"1591"
728,"mizhubbard",NA,"1629"
729,"BetterBot",375,"1775"
729,"JunaidKardame",354,"1718?"
730,"BetterBot",NA,"1618"
730,"YourDog",NA,"1533"
731,"BetterBot",353,"1783"
731,"Eloquent",507,"1775"
732,"BetterBot",268,"1875"
732,"MimiH",384,"1834"
733,"BetterBot",NA,"1804"
733,"Eloquent",NA,"1775"
734,"BetterBot",534,"1632"
734,"Galion",263,"1530"
735,"BetterBot",396,"1563"
735,"frs",387,"1813"
736,"BetterBot",NA,"1830"
736,"Thrillerz",NA,"1750"
737,"BellaGo",452,"1587"
737,"BetterBot",345,"1917"
738,"BetterBot",NA,"1802"
738,"heyitsOlive",NA,"1554?"
739,"BetterBot",330,"1727"
739,"Kabashibi",376,"1620"
740,"BetterBot",311,"1801"
740,"Kavindu",408,"1855"
741,"BetterBot",289,"1857"
741,"Eloquent",490,"1775"
742,"BetterBot",374,"1861"
742,"Eloquent",470,"1775"
743,"BetterBot",329,"1671"
743,"deathstar",372,"1588"
744,"BetterBot",447,"1714"
744,"rcg",426,"1684"
745,"BetterBot",329,"1840"
745,"Eloquent",382,"1775"
746,"BetterBot",323,"1777"
746,"salmonsays",550,"1947"
747,"Archana_Padumadasa",NA,"1733"
747,"BetterBot",NA,"1766"
748,"BetterBot",NA,"1870"
748,"JaniduK99",NA,"1823?"
749,"BetterBot",NA,"1870"
749,"Mickey",NA,"1749"
750,"BetterBot",379,"1685"
750,"riverquean",263,"1773"
751,"BetterBot",328,"1839"
751,"Super",431,"1729"
752,"BetterBot",364,"1812"
752,"dezinga",438,"1957"
753,"BetterBot",360,"1639"
753,"Churrrro",399,"1758"
754,"BetterBot",422,"1683"
754,"Churrrro",405,"1714"
755,"Anita",NA,"1571"
755,"BetterBot",NA,"1623"
756,"BetterBot",326,"1867"
756,"dezinga",474,"1981"
757,"BetterBot",412,"1829"
757,"MimiH",388,"1792"
758,"BetterBot",497,"1787"
758,"Kabashibi",412,"1588"
759,"BetterBot",472,"1627"
759,"Phonnaphat",241,"1233"
760,"BetterBot",397,"1630"
760,"lindawolk",326,"1461"
761,"BetterBot",313,"1568"
761,"kyjo55555",246,"1573?"
762,"BetterBot",384,"1743"
762,"Worst",412,"2132?"
763,"BetterBot",429,"1811"
763,"jawedshamims",408,"1900"
764,"BetterBot",NA,"1740"
764,"CornyG",NA,"1672"
765,"BetterBot",424,"1827"
765,"Hawraa",404,"1715"
766,"Anita",285,"1567"
766,"BetterBot",358,"1644"
767,"BetterBot",432,"1665"
767,"rcg",393,"1713"
768,"BetterBot",NA,"1805"
768,"Thumaltk",NA,"1311?"
769,"BetterBot",328,"1811"
769,"heyitsOlive",396,"1603"
770,"BetterBot",329,"1709"
770,"Churrrro",314,"1715"
771,"BetterBot",460,"1814"
771,"PrimordialOne",301,"1665"
772,"BetterBot",352,"1709"
772,"strataji",462,"2048"
773,"BetterBot",398,"1679"
773,"Sleekit",433,"1370"
774,"BetterBot",NA,"1761"
774,"Super",NA,"1778"
775,"BetterBot",332,"1819"
775,"marvin",244,"1824"
776,"BetterBot",NA,"1685"
776,"Churrrro",NA,"1764"
777,"BetterBot",420,"1884"
777,"franvi",354,"1766"
778,"BetterBot",NA,"1643"
778,"WesS",NA,"1425"
779,"10Dots",404,"1620?"
779,"BetterBot",362,"1896"
780,"BetterBot",383,"1830"
780,"dezinga",421,"1926"
781,"BetterBot",NA,"1656"
781,"vince",NA,"1660"
782,"BetterBot",327,"1709"
782,"vampish",425,"1718"
783,"BetterBot",335,"1611"
783,"rcg",524,"1713"
784,"BetterBot",371,"1636"
784,"bobcubed",408,"1301?"
785,"BetterBot",NA,"1858"
785,"BlueThor",NA,"2056"
786,"BetterBot",362,"1835"
786,"dezinga",395,"1964"
787,"BetterBot",NA,"1715"
787,"rcg",NA,"1713"
788,"BetterBot",433,"1764"
788,"Eloquent",408,"1775"
789,"BetterBot",NA,"1715"
789,"rcg",NA,"1713"
790,"BetterBot",420,"1658"
790,"jarrs",402,"1467"
791,"BetterBot",343,"1940"
791,"PVMG",386,"1830"
792,"BetterBot",403,"1714"
792,"rcg",382,"1684"
793,"BetterBot",316,"1606"
793,"FuriousTiles",347,"1743?"
794,"BetterBot",317,"1841"
794,"Eloquent",487,"1775"
795,"BetterBot",329,"1796"
795,"Eloquent",484,"1775"
796,"BetterBot",423,"1729"
796,"Xerxes",272,"1648"
797,"BetterBot",297,"1847"
797,"NatthanonL",454,"1919"
798,"BetterBot",437,"1846"
798,"Meith",367,"1913"
799,"BetterBot",NA,"1670"
799,"bobcubed",NA,"1301?"
800,"BetterBot",NA,"1870"
800,"Torquayfan2303",NA,"1857"
801,"BetterBot",282,"1674"
801,"freebritney",436,"1724"
802,"BetterBot",NA,"1720"
802,"mizhubbard",NA,"1644"
803,"BetterBot",355,"1832"
803,"Eloquent",412,"1775"
804,"BetterBot",400,"1815"
804,"heyitsOlive",377,"1532"
805,"BetterBot",393,"1821"
805,"JoelTeh",258,"1543"
806,"BetterBot",436,"1862"
806,"KoalaJ",446,"2064"
807,"BetterBot",313,"1731"
807,"PrimordialOne",404,"1623"
808,"BetterBot",340,"1656"
808,"sicariusnoctis",231,"1369"
809,"BetterBot",279,"1856"
809,"marvin",421,"1786"
810,"BetterBot",514,"1865"
810,"Eloquent",379,"1775"
811,"BetterBot",375,"1694"
811,"rcg",352,"1701"
812,"BetterBot",367,"1871"
812,"Eloquent",456,"1775"
813,"BetterBot",292,"1881"
813,"marvin",451,"1761"
814,"BetterBot",355,"1862"
814,"PVMG",468,"1866"
815,"BetterBot",430,"1888"
815,"salmonsays",355,"1974"
816,"BetterBot",403,"1853"
816,"BillooBhai_Pak",408,"2005"
817,"BetterBot",369,"1678"
817,"Churrrro",354,"1737"
818,"BetterBot",NA,"1667"
818,"Churrrro",NA,"1764"
819,"BetterBot",424,"1831"
819,"Trayz",383,"2009"
820,"Amadeus",360,"1665"
820,"BetterBot",359,"1948"
821,"BetterBot",NA,"1857"
821,"marvin",NA,"1735"
822,"BetterBot",NA,"1660"
822,"vince",NA,"1660"
823,"BetterBot",417,"1850"
823,"Meith",388,"1947"
824,"BetterBot",394,"1796"
824,"Eloquent",440,"1775"
825,"BetterBot",NA,"1703"
825,"rcg",NA,"1713"
826,"BetterBot",NA,"1879"
826,"marvin",NA,"1763"
827,"BetterBot",354,"1819"
827,"cayden",284,"1836"
828,"BetterBot",327,"1789"
828,"blitztkr",493,"1929"
829,"BetterBot",330,"1703"
829,"Churrrro",392,"1718"
830,"BetterBot",NA,"1625"
830,"GPeters",NA,"1509"
831,"BetterBot",343,"1694"
831,"rcg",409,"1701"
832,"BetterBot",NA,"1663"
832,"freebritney",NA,"1680"
833,"BetterBot",477,"1751"
833,"Gtowngrad",248,"1359?"
834,"BetterBot",NA,"1851"
834,"KateMontes",NA,"1851"
835,"BetterBot",494,"1816"
835,"Lola",422,"1749"
836,"BetterBot",328,"1762"
836,"vampish",334,"1675"
837,"BetterBot",494,"1779"
837,"Super",446,"1792"
838,"BetterBot",402,"1873"
838,"Magic02",327,"1758"
839,"BetterBot",439,"1685"
839,"Churrrro",423,"1764"
840,"BetterBot",255,"1822"
840,"jawedshamims",434,"1911"
841,"BetterBot",397,"1614"
841,"freebritney",281,"1724"
842,"BetterBot",NA,"1822"
842,"dezinga",NA,"1912"
843,"BetterBot",434,"1648"
843,"jarrs",327,"1467"
844,"BetterBot",364,"1823"
844,"Gimhan04",296,"1549"
845,"BetterBot",377,"1915"
845,"davidavid",256,"1742"
846,"BetterBot",386,"1654"
846,"riverquean",376,"1778"
847,"Anita",NA,"1531"
847,"BetterBot",NA,"1638"
848,"BetterBot",NA,"1701"
848,"doobie",NA,"1378"
849,"aster",301,"1416?"
849,"BetterBot",326,"1840"
850,"BetterBot",382,"1853"
850,"Torquayfan2303",446,"1884"
851,"BetterBot",452,"1865"
851,"JoelTeh",320,"1539"
852,"BetterBot",244,"1880"
852,"marvin",521,"1762"
853,"BetterBot",344,"1675"
853,"Churrrro",452,"1726"
854,"BetterBot",482,"1636"
854,"gppa",330,"1710"
855,"BetterBot",391,"1831"
855,"ralphi",426,"2061"
856,"BetterBot",313,"1720"
856,"Churrrro",406,"1683"
857,"BetterBot",NA,"1706"
857,"rcg",NA,"1713"
858,"10Dots",329,"1620?"
858,"BetterBot",419,"1896"
859,"BetterBot",419,"1714"
859,"rcg",385,"1684"
860,"BetterBot",NA,"1851"
860,"heyitsOlive",NA,"1473?"
861,"BetterBot",461,"1911"
861,"bifftufc",333,"1737"
862,"BetterBot",NA,"1750"
862,"MimiH",NA,"1845"
863,"BetterBot",377,"1630"
863,"scaredy",403,"1614"
864,"BetterBot",404,"1680"
864,"Churrrro",290,"1764"
865,"BetterBot",NA,"1706"
865,"rcg",NA,"1713"
866,"BetterBot",332,"1826"
866,"Vinesh",191,"1356"
867,"BetterBot",444,"1662"
