"game_id","first","time_control_name","game_end_reason","winner","created_at","lexicon","initial_time_seconds","increment_seconds","rating_mode","max_overtime_minutes","game_duration_seconds"
247,"rcg","blitz",NA,NA,2021-11-25 06:03:15,"NWL20",300,0,"CASUAL",1,NA
248,"thellamalord","regular",NA,NA,2021-11-17 06:46:44,"NWL20",1200,10,"CASUAL",0,NA
249,"GPeters","regular","STANDARD",0,2021-11-22 17:52:14,"NWL20",3600,0,"RATED",1,655.626104831696
250,"lindawolk","regular","STANDARD",0,2021-12-20 00:53:26,"NWL20",3600,0,"RATED",0,1868.28872394562
251,"BetterBot","rapid","STANDARD",0,2021-12-09 16:09:58,"CSW19",600,0,"RATED",1,280.323477983475
252,"joelnathanael","rapid","STANDARD",1,2021-11-09 20:56:36,"CSW19",600,0,"RATED",1,376.877508163452
253,"PrimordialOne","rapid",NA,NA,2021-12-23 18:14:18,"CSW21",600,0,"RATED",1,NA
254,"blitztkr","regular","STANDARD",1,2021-12-04 09:03:59,"CSW19",900,0,"RATED",1,295.894093990326
255,"BetterBot","blitz",NA,NA,2021-12-13 20:13:03,"NWL20",300,0,"RATED",1,NA
256,"BetterBot","regular","STANDARD",1,2021-11-26 21:02:16,"NWL20",1200,0,"RATED",1,956.252311944962
257,"Emeryz","regular",NA,NA,2021-12-02 03:44:27,"CSW19",1500,0,"RATED",1,NA
258,"BetterBot","regular","STANDARD",0,2021-11-27 12:44:20,"CSW19",900,0,"CASUAL",1,546.776355028152
259,"BetterBot","regular","STANDARD",1,2021-11-20 23:05:19,"NWL20",900,0,"RATED",0,264.055891036987
260,"joyfuljackets3597","regular","STANDARD",0,2021-11-23 23:19:33,"CSW19",960,4,"RATED",0,831.390906095505
261,"Alex1959","regular",NA,NA,2021-12-18 10:46:07,"CSW19",1200,0,"CASUAL",1,NA
262,"blitztkr","regular","STANDARD",1,2021-12-01 08:31:52,"CSW19",900,0,"RATED",1,360.039896965027
263,"BetterBot","regular","STANDARD",0,2021-12-12 08:30:10,"CSW21",1200,0,"RATED",1,760.86962890625
264,"domer8t8","blitz",NA,NA,2021-12-13 18:13:55,"CSW19",300,0,"RATED",1,NA
265,"Thejana123","rapid","STANDARD",0,2021-11-27 12:12:47,"CSW19",600,0,"RATED",2,333.389830112457
266,"aster","regular",NA,NA,2021-12-28 04:05:06,"CSW21",1200,0,"CASUAL",1,NA
267,"BetterBot","regular",NA,NA,2021-12-30 19:48:46,"CSW19",1200,0,"CASUAL",2,NA
268,"BetterBot","regular",NA,NA,2021-11-10 00:36:10,"CSW19",900,0,"RATED",1,NA
269,"blitztkr","regular","STANDARD",0,2021-12-21 13:27:59,"CSW19",900,0,"RATED",1,418.791059017181
270,"BetterBot","regular","STANDARD",1,2021-11-30 10:39:24,"CSW19",1200,0,"CASUAL",2,356.362223863602
271,"condorave","regular",NA,NA,2021-12-19 16:23:46,"NWL20",2100,0,"RATED",1,NA
272,"BetterBot","regular","STANDARD",1,2021-12-04 03:30:17,"CSW19",1200,0,"RATED",10,475.127812862396
273,"Anita","regular",NA,NA,2021-11-15 17:14:55,"NWL20",1200,0,"RATED",1,NA
274,"BetterBot","regular",NA,NA,2021-12-29 01:06:54,"NWL20",1200,0,"RATED",1,NA
275,"Vitex","rapid","STANDARD",0,2021-11-07 00:52:44,"CSW19",720,0,"RATED",1,686.795647859573
276,"BetterBot","regular",NA,NA,2021-11-03 15:31:57,"CSW19",900,0,"RATED",5,NA
277,"BetterBot","regular","STANDARD",0,2021-11-11 09:30:04,"CSW19",900,0,"RATED",1,270.017025947571
278,"rcg","blitz","STANDARD",1,2021-11-18 17:57:56,"NWL20",300,0,"CASUAL",1,328.258353948593
279,"BetterBot","regular",NA,NA,2021-11-28 18:22:29,"NWL20",3600,0,"RATED",1,NA
280,"BetterBot","regular","STANDARD",0,2021-11-18 12:01:46,"CSW19",900,0,"RATED",1,825.856008052826
281,"BetterBot","rapid","STANDARD",0,2021-12-19 12:24:20,"CSW19",600,0,"RATED",1,463.707865953445
282,"Bot_vs_Bot","regular","STANDARD",0,2021-12-02 11:41:30,"NWL20",3600,60,"RATED",0,1302.59093594551
283,"rcg","blitz",NA,NA,2021-11-23 18:49:49,"NWL20",300,0,"CASUAL",1,NA
284,"BetterBot","regular","STANDARD",0,2021-11-02 13:52:14,"CSW19",2400,0,"RATED",1,926.034999847412
285,"BetterBot","regular",NA,NA,2021-11-09 13:33:34,"CSW19",900,0,"RATED",1,NA
286,"BetterBot","regular","STANDARD",0,2021-12-26 20:18:24,"CSW19",1200,0,"RATED",1,179.379106998444
287,"BetterBot","rapid",NA,NA,2021-12-09 01:32:54,"NWL20",660,0,"RATED",0,NA
288,"BetterBot","blitz",NA,NA,2021-12-09 03:26:58,"NWL20",300,0,"CASUAL",1,NA
289,"Torquayfan2303","rapid","STANDARD",1,2021-12-10 00:01:10,"CSW19",660,0,"RATED",1,512.155810117722
290,"Churrrro","blitz","STANDARD",1,2021-12-25 03:24:11,"NWL20",300,0,"CASUAL",1,240.504720926285
291,"gcviebranzjr","regular","STANDARD",1,2021-11-26 10:20:00,"NWL20",1500,0,"CASUAL",1,1061.74891495705
292,"squashy","blitz",NA,NA,2021-11-19 10:06:40,"CSW19",300,0,"RATED",1,NA
293,"Churrrro","blitz","STANDARD",1,2021-12-06 01:44:30,"NWL20",300,0,"CASUAL",1,302.654102087021
294,"Churrrro","blitz","STANDARD",1,2021-12-04 02:13:14,"NWL20",300,0,"CASUAL",1,230.48295211792
295,"Churrrro","blitz",NA,NA,2021-12-03 00:05:47,"NWL20",300,0,"RATED",1,NA
296,"BetterBot","regular","STANDARD",1,2021-11-03 09:03:48,"CSW19",1080,0,"RATED",1,932.680488109589
297,"BetterBot","regular",NA,NA,2021-12-15 01:30:46,"CSW19",1200,0,"CASUAL",2,NA
298,"davidavid","regular","STANDARD",0,2021-11-29 15:34:46,"CSW19",900,0,"RATED",5,938.354020118713
299,"BetterBot","ultrablitz",NA,NA,2021-12-07 06:47:13,"CSW19",60,3,"RATED",0,NA
300,"BetterBot","blitz","STANDARD",1,2021-12-20 00:34:31,"NWL20",300,0,"CASUAL",1,240.02746295929
301,"earth","regular","STANDARD",0,2021-11-11 12:12:44,"CSW19",1200,0,"CASUAL",1,501.196421146393
302,"BetterBot","ultrablitz","STANDARD",1,2021-11-20 04:08:13,"CSW19",60,0,"RATED",1,120.178551912308
303,"BetterBot","ultrablitz","STANDARD",1,2021-11-26 17:22:33,"CSW19",60,0,"RATED",1,105.467298984528
304,"BetterBot","regular","STANDARD",0,2021-12-05 03:40:38,"NWL20",1200,0,"CASUAL",1,426.723094940186
305,"Amadeus","regular","STANDARD",0,2021-12-03 01:33:24,"CSW19",1500,0,"CASUAL",1,921.959331035614
306,"BetterBot","regular",NA,NA,2021-12-10 00:29:39,"NWL20",3600,0,"RATED",1,NA
307,"BetterBot","regular",NA,NA,2021-12-10 11:27:49,"CSW21",1200,0,"RATED",1,NA
308,"BetterBot","regular",NA,NA,2021-12-26 15:10:24,"CSW21",1200,0,"CASUAL",1,NA
309,"BetterBot","regular","STANDARD",0,2021-12-20 03:50:31,"NWL20",1200,0,"RATED",1,563.47918009758
310,"EMC","regular","STANDARD",0,2021-11-24 04:24:04,"NWL20",900,0,"RATED",0,333.520447015762
311,"BetterBot","regular",NA,NA,2021-12-01 06:24:22,"NWL20",1200,0,"RATED",1,NA
312,"englishcarnivalsbh","regular","CONSECUTIVE_ZEROES",0,2021-11-04 00:32:02,"CSW19",900,0,"RATED",1,734.914597034454
313,"BetterBot","regular","STANDARD",0,2021-11-21 02:14:49,"NWL20",1200,0,"RATED",1,432.290573835373
314,"BetterBot","regular",NA,NA,2021-11-15 17:47:19,"CSW19",1500,0,"RATED",1,NA
315,"freebritney","rapid","STANDARD",1,2021-12-19 04:04:39,"NWL20",660,0,"RATED",1,197.320724010468
316,"markuz","regular","STANDARD",1,2021-12-28 06:11:11,"CSW21",1200,0,"RATED",1,450.439200878143
317,"sharpeners","blitz","TIME",0,2021-12-30 11:52:20,"CSW21",300,0,"RATED",1,362.187737941742
318,"rcg","blitz","STANDARD",1,2021-12-30 19:49:35,"NWL20",300,0,"CASUAL",1,356.4830930233
319,"gppa","regular",NA,NA,2021-11-25 14:34:14,"NWL20",1200,0,"RATED",2,NA
320,"Kairos","regular","STANDARD",1,2021-11-26 08:37:45,"NWL20",1080,0,"RATED",1,586.969056129456
321,"tramper","regular",NA,NA,2021-11-09 13:30:20,"CSW19",1200,0,"RATED",10,NA
322,"BetterBot","blitz",NA,NA,2021-12-07 06:23:46,"NWL20",300,0,"CASUAL",1,NA
323,"BetterBot","regular",NA,NA,2021-12-09 13:12:54,"CSW19",900,0,"RATED",1,NA
324,"BetterBot","rapid",NA,NA,2021-12-31 02:44:39,"CSW21",780,0,"RATED",1,NA
325,"BetterBot","regular","STANDARD",1,2021-12-09 16:50:23,"CSW19",1800,0,"RATED",1,785.933736085892
326,"mizhubbard","regular",NA,NA,2021-11-07 18:44:47,"NWL20",900,0,"RATED",1,NA
327,"BetterBot","regular","STANDARD",0,2021-12-03 07:16:47,"NWL20",900,0,"RATED",0,228.447293996811
328,"BetterBot","regular","STANDARD",1,2021-12-14 07:59:34,"NWL20",1200,0,"RATED",1,458.730242013931
329,"Lydker","regular","STANDARD",0,2021-12-11 12:11:52,"NWL20",1500,10,"RATED",0,1032.76698303223
330,"BetterBot","regular","STANDARD",0,2021-11-28 22:13:20,"NWL20",1200,0,"RATED",2,749.275702953339
331,"Anita","regular","STANDARD",1,2021-11-17 21:07:44,"NWL20",1200,0,"RATED",1,342.5611140728
332,"BetterBot","regular","STANDARD",1,2021-11-19 05:56:29,"CSW19",960,0,"RATED",1,850.504260063171
333,"BetterBot","blitz",NA,NA,2021-11-22 05:40:51,"NWL20",300,0,"CASUAL",1,NA
334,"rcg","blitz","STANDARD",1,2021-11-19 05:20:06,"NWL20",300,0,"CASUAL",1,277.575528860092
335,"Eloquent","regular",NA,NA,2021-11-26 15:25:02,"CSW19",1200,0,"CASUAL",2,NA
336,"tramper","regular","STANDARD",1,2021-11-09 14:35:51,"CSW19",1200,0,"RATED",10,636.846807956696
337,"AWFUL","ultrablitz","STANDARD",1,2021-11-07 11:34:01,"CSW19",30,5,"RATED",0,85.8700039386749
338,"dezinga","regular","STANDARD",1,2021-12-06 11:55:40,"CSW19",1200,0,"RATED",1,379.193521022797
339,"BetterBot","regular","STANDARD",1,2021-12-11 21:05:41,"NWL20",1320,0,"RATED",1,464.977072000504
340,"rcg","blitz",NA,NA,2021-11-08 18:41:57,"NWL20",300,0,"CASUAL",1,NA
341,"BetterBot","rapid","STANDARD",1,2021-12-19 04:16:45,"NWL20",660,0,"RATED",1,240.180959939957
342,"vince","regular",NA,NA,2021-11-10 05:29:39,"NWL20",1500,1,"CASUAL",0,NA
343,"BetterBot","regular",NA,NA,2021-12-08 00:10:02,"CSW19",1500,0,"CASUAL",1,NA
344,"Kabashibi","rapid","STANDARD",1,2021-12-22 04:27:54,"CSW19",360,0,"RATED",5,210.407079935074
345,"BetterBot","regular","STANDARD",0,2021-12-30 13:40:43,"CSW21",1200,0,"RATED",1,484.905300855637
346,"BetterBot","ultrablitz",NA,NA,2021-11-09 13:58:10,"CSW19",60,0,"RATED",1,NA
347,"marvin","ultrablitz","STANDARD",1,2021-11-09 03:15:03,"CSW19",60,0,"RATED",1,108.750190973282
348,"Lydker","regular","STANDARD",1,2021-11-04 10:46:35,"NWL20",1500,10,"RATED",0,631.197378158569
349,"Kabashibi","rapid","STANDARD",0,2022-01-01 14:57:25,"CSW19",360,0,"RATED",1,280.518656015396
350,"vince","regular","STANDARD",0,2021-11-06 03:28:26,"NWL20",3600,0,"CASUAL",1,455.297065019608
351,"BetterBot","regular","STANDARD",1,2021-11-22 17:27:21,"CSW19",900,0,"RATED",1,235.56209397316
352,"BetterBot","rapid","STANDARD",0,2021-11-05 09:46:33,"CSW19",780,0,"CASUAL",1,555.349085092545
353,"BetterBot","blitz","STANDARD",1,2021-11-07 23:55:20,"NWL20",300,0,"CASUAL",1,318.44916510582
354,"JunaidKardame","regular","STANDARD",0,2021-11-19 16:45:25,"CSW19",900,0,"RATED",1,694.722608089447
355,"Churrrro","blitz",NA,NA,2021-11-20 01:51:52,"NWL20",300,0,"CASUAL",1,NA
356,"BetterBot","regular",NA,NA,2021-12-09 23:40:44,"CSW19",1200,0,"CASUAL",2,NA
357,"BetterBot","regular",NA,NA,2021-11-17 06:37:41,"NWL20",1200,0,"RATED",1,NA
358,"Dugusan1","rapid","STANDARD",0,2021-12-23 02:17:39,"CSW19",600,0,"RATED",1,390.713428020477
359,"Soybadz01","regular","STANDARD",1,2021-11-09 13:08:39,"CSW19",900,0,"RATED",1,181.256654977798
360,"BetterBot","regular",NA,NA,2021-12-19 23:38:15,"NWL20",1260,0,"CASUAL",1,NA
361,"JoelTeh","regular","STANDARD",0,2021-11-21 11:26:01,"CSW19",900,0,"CASUAL",1,117.0024061203
362,"marvin","ultrablitz","STANDARD",1,2021-11-03 03:10:48,"CSW19",60,0,"RATED",1,109.604422092438
363,"GPeters","regular","STANDARD",0,2021-11-26 21:16:42,"NWL20",3600,0,"RATED",1,1489.10187101364
364,"EMC","regular",NA,NA,2021-11-13 05:52:12,"NWL20",900,0,"RATED",0,NA
365,"tramper","regular","STANDARD",0,2021-11-10 15:23:47,"CSW19",1200,0,"RATED",10,713.770349979401
366,"BetterBot","regular","STANDARD",0,2021-12-15 01:29:52,"NWL20",1200,0,"RATED",1,271.805828809738
367,"condorave","regular","STANDARD",1,2021-11-30 04:53:46,"NWL20",2700,0,"RATED",1,184.268980026245
368,"BetterBot","regular","STANDARD",0,2021-12-11 14:42:19,"NWL20",1200,0,"CASUAL",2,624.089334011078
369,"bobcubed","regular","STANDARD",0,2021-12-19 22:55:49,"NWL20",1200,0,"CASUAL",1,1098.85288691521
370,"BetterBot","regular","STANDARD",1,2021-12-18 07:03:27,"CSW21",1200,0,"RATED",1,315.043617010117
371,"BetterBot","ultrablitz",NA,NA,2021-11-09 15:41:22,"CSW19",60,0,"RATED",1,NA
372,"BetterBot","regular","STANDARD",0,2021-11-30 07:09:28,"CSW19",1200,0,"RATED",1,828.997222900391
373,"Eloquent","regular",NA,NA,2021-11-29 14:20:58,"CSW19",1200,0,"CASUAL",2,NA
374,"BetterBot","rapid","STANDARD",0,2021-12-29 05:49:14,"NWL20",660,0,"RATED",1,271.845232963562
375,"BetterBot","regular",NA,NA,2021-11-09 02:06:29,"NWL20",900,0,"RATED",0,NA
376,"BetterBot","blitz","STANDARD",0,2021-11-21 06:04:18,"NWL20",300,0,"CASUAL",1,278.497185945511
377,"BetterBot","rapid","STANDARD",1,2021-11-18 15:00:43,"NWL20",480,0,"RATED",1,250.208650827408
378,"BetterBot","rapid","STANDARD",0,2021-12-22 15:55:44,"CSW19",660,0,"RATED",1,281.581525087357
379,"BetterBot","regular","STANDARD",0,2021-12-15 05:23:12,"NWL20",3600,0,"RATED",0,1796.6890900135
380,"BetterBot","regular","STANDARD",0,2021-11-11 16:06:57,"CSW19",900,0,"RATED",5,268.038634061813
381,"JunaidKardame","regular",NA,NA,2021-11-25 17:58:22,"CSW19",900,0,"RATED",1,NA
382,"BetterBot","rapid","STANDARD",0,2021-12-29 12:43:35,"CSW19",360,0,"RATED",1,195.711632966995
383,"freebritney","rapid","STANDARD",1,2021-12-10 23:55:07,"NWL20",660,0,"RATED",1,289.05903506279
384,"BetterBot","ultrablitz",NA,NA,2021-11-23 05:08:11,"CSW19",60,0,"RATED",1,NA
385,"Pramit_06","regular","STANDARD",1,2021-11-24 11:18:15,"CSW19",900,0,"RATED",1,236.899868965149
386,"deathstar","regular","STANDARD",0,2021-11-30 01:23:28,"NWL20",1200,0,"RATED",1,350.469083070755
387,"BetterBot","blitz","STANDARD",0,2021-12-02 22:53:04,"NWL20",300,0,"RATED",1,232.510658025742
388,"englishcarnivalsbh","regular","STANDARD",0,2021-11-07 03:46:56,"CSW19",900,0,"RATED",1,547.95897603035
389,"gluonate","regular","STANDARD",0,2021-11-24 23:45:48,"CSW19",900,0,"RATED",1,433.654721975327
390,"BetterBot","rapid","STANDARD",1,2021-12-13 15:56:38,"NWL20",660,0,"RATED",1,158.254582166672
391,"Super","regular",NA,NA,2021-12-31 21:26:22,"CSW19",1200,0,"RATED",1,NA
392,"BetterBot","regular",NA,NA,2021-11-29 16:54:15,"CSW19",1200,0,"RATED",1,NA
393,"domer8t8","blitz","STANDARD",0,2021-12-13 18:07:20,"CSW19",300,0,"RATED",1,178.767195940018
394,"freebritney","rapid",NA,NA,2021-12-13 16:06:21,"NWL20",660,0,"RATED",1,NA
395,"condorave","regular",NA,NA,2021-11-26 02:02:06,"NWL20",2700,0,"RATED",1,NA
396,"BetterBot","blitz","STANDARD",1,2021-12-03 05:17:58,"NWL20",300,0,"CASUAL",1,328.898599147797
397,"BetterBot","regular","STANDARD",0,2021-11-28 14:25:05,"NWL20",1200,0,"RATED",1,290.204016923904
398,"BetterBot","regular","STANDARD",0,2021-11-10 22:39:10,"CSW19",900,0,"RATED",2,351.905246019363
399,"EMC","regular","STANDARD",1,2021-11-20 01:00:55,"NWL20",900,0,"RATED",0,317.827111005783
400,"BetterBot","regular","STANDARD",0,2021-12-30 22:11:44,"CSW21",1200,0,"CASUAL",1,735.648480892181
401,"BetterBot","regular","STANDARD",0,2021-11-07 11:18:27,"CSW19",1500,0,"CASUAL",1,151.514080047607
402,"Starcast","regular","STANDARD",0,2021-12-19 04:29:07,"CSW19",1500,0,"RATED",10,997.730139017105
403,"BetterBot","regular","STANDARD",1,2021-12-28 05:08:12,"CSW21",1200,0,"RATED",1,508.321769952774
404,"freebritney","rapid",NA,NA,2021-11-12 13:41:01,"NWL20",480,0,"RATED",1,NA
405,"BetterBot","regular","TIME",0,2021-11-16 01:00:36,"CSW19",1200,0,"RATED",1,1261.18507313728
406,"MimiH","regular","STANDARD",1,2021-11-28 16:58:48,"CSW19",1200,0,"RATED",1,844.480745077133
407,"Eloquent","regular","STANDARD",1,2022-01-01 11:30:53,"CSW19",1200,0,"CASUAL",2,467.829880952835
408,"JoelTeh","regular",NA,NA,2021-11-03 14:05:05,"CSW19",1500,0,"CASUAL",1,NA
409,"BetterBot","regular","STANDARD",1,2021-12-04 01:03:45,"CSW19",900,0,"RATED",5,429.333937168121
410,"marvin","ultrablitz",NA,NA,2021-11-20 05:35:55,"CSW19",60,0,"RATED",1,NA
411,"rcg","blitz",NA,NA,2021-12-14 02:35:41,"NWL20",300,0,"CASUAL",1,NA
412,"deathstar","regular","STANDARD",1,2021-12-03 05:10:56,"NWL20",1200,0,"RATED",1,451.390902996063
413,"Sze","regular","STANDARD",0,2021-12-04 08:33:33,"CSW21",1200,0,"CASUAL",1,229.295443058014
414,"dezinga","regular","STANDARD",0,2021-11-08 08:38:33,"CSW19",1200,0,"RATED",1,327.50399017334
415,"BetterBot","regular","STANDARD",0,2021-11-04 05:19:07,"NWL20",900,0,"RATED",0,204.887844085693
416,"BetterBot","rapid","STANDARD",1,2021-11-24 20:53:22,"CSW19",660,0,"RATED",1,280.800352096558
417,"BetterBot","rapid","STANDARD",0,2021-11-15 09:34:49,"CSW19",780,0,"CASUAL",1,390.381228923798
418,"BetterBot","regular",NA,NA,2021-11-07 23:22:58,"NWL20",1200,0,"CASUAL",1,NA
419,"heyitsOlive","regular","STANDARD",0,2021-12-25 04:45:50,"CSW21",1200,0,"RATED",1,940.608979940414
420,"Maulanapa","regular","STANDARD",0,2021-11-03 03:18:40,"CSW19",1200,0,"RATED",1,377.106247186661
421,"BetterBot","regular","STANDARD",1,2021-12-01 00:13:29,"NWL20",1200,0,"CASUAL",1,791.917165994644
422,"BetterBot","regular",NA,NA,2021-12-07 12:50:44,"CSW19",1200,0,"RATED",1,NA
423,"BetterBot","blitz",NA,NA,2021-11-25 20:35:05,"NWL20",300,0,"CASUAL",1,NA
424,"Eloquent","regular","STANDARD",1,2021-12-01 10:29:54,"CSW19",1200,0,"CASUAL",1,334.201548814774
425,"BetterBot","regular","STANDARD",0,2021-11-16 08:30:43,"NWL20",1200,0,"RATED",1,374.885461091995
426,"gopostal24","regular","STANDARD",1,2021-11-27 02:10:53,"NWL20",1200,0,"RATED",1,550.034554004669
427,"BetterBot","regular","RESIGNED",0,2021-12-19 22:16:21,"NWL20",1260,0,"CASUAL",1,274.836490869522
428,"BetterBot","rapid",NA,NA,2021-11-04 06:14:51,"CSW19",600,0,"RATED",1,NA
429,"BetterBot","regular","STANDARD",0,2021-12-18 02:40:02,"NWL20",1200,0,"RATED",1,588.42818403244
430,"BetterBot","regular","STANDARD",0,2021-12-14 02:36:32,"CSW19",1500,0,"CASUAL",1,1004.12376880646
431,"BetterBot","regular","STANDARD",0,2021-11-10 12:39:46,"CSW19",900,0,"RATED",1,144.824637889862
432,"rcg","blitz",NA,NA,2021-12-28 05:47:07,"NWL20",300,0,"CASUAL",1,NA
433,"freebritney","rapid",NA,NA,2021-12-19 05:03:20,"NWL20",660,0,"RATED",1,NA
434,"BetterBot","rapid","STANDARD",1,2021-11-08 15:57:43,"CSW19",600,0,"RATED",1,524.115775823593
435,"BetterBot","regular","STANDARD",0,2021-11-22 02:38:20,"CSW19",1200,0,"CASUAL",2,835.169605016708
436,"vince","regular",NA,NA,2021-12-17 00:12:18,"NWL20",1020,0,"CASUAL",1,NA
437,"BetterBot","regular",NA,NA,2021-12-30 11:24:17,"CSW21",1200,0,"RATED",1,NA
438,"BetterBot","rapid","STANDARD",1,2021-12-25 08:06:04,"CSW19",600,0,"RATED",1,458.449909925461
439,"BetterBot","regular","STANDARD",1,2021-11-09 03:01:36,"NWL20",900,0,"RATED",0,306.300379037857
440,"BetterBot","rapid","STANDARD",0,2021-12-03 04:07:57,"CSW19",480,0,"RATED",1,186.99450802803
441,"BetterBot","regular","STANDARD",1,2021-11-03 07:25:08,"CSW19",900,0,"RATED",0,188.852779865265
442,"BetterBot","regular","STANDARD",0,2021-11-21 20:54:00,"NWL20",1500,0,"RATED",1,540.616804122925
443,"franvi","regular","STANDARD",0,2021-11-04 07:50:03,"CSW19",1200,0,"RATED",1,241.956990003586
444,"Kairos","regular",NA,NA,2021-11-26 09:45:18,"NWL20",1080,0,"RATED",1,NA
445,"davidavid","regular","STANDARD",0,2021-11-06 13:59:11,"CSW19",900,0,"RATED",2,421.032831907272
446,"freebritney","rapid","STANDARD",0,2021-12-11 18:40:01,"NWL20",660,0,"RATED",1,148.637527942657
447,"BetterBot","blitz","STANDARD",0,2021-11-09 21:21:09,"NWL20",300,0,"CASUAL",1,303.105082988739
448,"BetterBot","regular","STANDARD",0,2021-12-28 00:30:13,"NWL20",1200,0,"CASUAL",1,848.894253969193
449,"MimiH","regular","STANDARD",1,2021-11-19 15:32:54,"CSW19",1200,0,"RATED",1,783.450525999069
450,"Kavindu","regular","STANDARD",1,2021-11-11 01:18:05,"CSW19",900,0,"RATED",1,496.241100072861
451,"BetterBot","regular",NA,NA,2021-12-31 17:38:20,"CSW21",1200,0,"RATED",10,NA
452,"BetterBot","regular","STANDARD",1,2021-11-19 12:10:27,"CSW19",900,0,"RATED",1,208.136809110641
453,"scaredy","rapid",NA,NA,2021-11-26 23:10:43,"NWL20",600,0,"RATED",1,NA
454,"BetterBot","regular","STANDARD",1,2021-12-11 22:28:09,"CSW21",3600,0,"CASUAL",1,682.044481039047
455,"BetterBot","regular","STANDARD",1,2021-12-26 11:25:33,"NWL20",1200,0,"RATED",1,600.643855810165
456,"Xerxes","regular","TIME",0,2021-11-04 20:00:46,"CSW19",900,0,"RATED",1,968.700365066528
457,"Churrrro","blitz","STANDARD",0,2021-12-07 05:55:27,"NWL20",300,0,"CASUAL",1,223.14719581604
458,"BetterBot","regular",NA,NA,2021-12-19 21:36:56,"CSW19",900,0,"CASUAL",1,NA
459,"PrimordialOne","rapid",NA,NA,2021-12-27 22:06:36,"CSW21",600,0,"RATED",1,NA
460,"BetterBot","regular","STANDARD",1,2021-11-21 00:01:58,"CSW19",1200,0,"RATED",1,215.470149040222
461,"BetterBot","blitz","STANDARD",1,2021-11-21 20:52:31,"NWL20",300,0,"CASUAL",1,344.634533882141
462,"BetterBot","ultrablitz",NA,NA,2021-11-14 04:07:28,"CSW19",60,0,"RATED",1,NA
463,"BetterBot","regular","STANDARD",0,2021-12-27 04:59:21,"CSW21",900,0,"RATED",1,255.508522987366
464,"BetterBot","regular","STANDARD",1,2021-12-18 15:02:08,"CSW19",1200,0,"CASUAL",2,327.263530015945
465,"Anita","regular","STANDARD",1,2021-12-01 00:47:54,"NWL20",1200,0,"RATED",1,449.551167011261
466,"BetterBot","regular","STANDARD",0,2022-01-01 15:56:13,"CSW21",1200,0,"CASUAL",1,870.13599395752
467,"CornyG","regular","STANDARD",0,2021-12-06 13:45:40,"CSW19",1200,0,"RATED",1,409.786251068115
468,"BetterBot","regular",NA,NA,2021-12-01 17:46:41,"CSW19",960,0,"RATED",1,NA
469,"Shedz17","regular","STANDARD",0,2021-12-08 19:05:37,"CSW21",900,0,"RATED",1,915.784585952759
470,"Xerxes","regular",NA,NA,2021-11-17 13:07:24,"CSW19",900,0,"RATED",1,NA
471,"BetterBot","regular","STANDARD",0,2021-11-10 18:36:51,"CSW19",1200,0,"RATED",1,599.361308097839
472,"BetterBot","regular","STANDARD",1,2021-12-06 13:28:09,"CSW19",1200,0,"RATED",1,243.491118907928
473,"BetterBot","blitz","STANDARD",1,2021-11-19 06:17:11,"NWL20",300,0,"CASUAL",1,225.720450878143
474,"DitmasPark","regular","STANDARD",0,2021-12-02 21:25:19,"NWL18",1500,0,"CASUAL",2,600.717845201492
475,"bobcubed","regular","STANDARD",1,2021-12-15 16:53:37,"NWL20",1200,0,"CASUAL",1,807.56594991684
476,"rcg","blitz","TIME",0,2021-11-16 15:15:58,"NWL20",300,0,"CASUAL",1,362.21623301506
477,"jocelot","rapid",NA,NA,2021-12-13 00:58:39,"NWL20",480,10,"RATED",0,NA
478,"tramper","regular",NA,NA,2021-12-21 16:11:08,"CSW19",1200,0,"RATED",10,NA
479,"BetterBot","rapid","STANDARD",1,2021-12-29 17:29:48,"CSW19",600,0,"RATED",1,421.642644882202
480,"BellaGo","regular",NA,NA,2021-11-04 12:30:44,"CSW19",900,0,"RATED",1,NA
481,"davidavid","regular","STANDARD",1,2021-12-06 22:47:26,"CSW19",900,0,"RATED",5,361.125726938248
482,"BeautifulWaste","regular","STANDARD",0,2021-12-07 10:56:45,"CSW19",1140,0,"RATED",1,420.798847913742
483,"jawedshamims","rapid","STANDARD",1,2021-12-03 15:04:36,"CSW19",600,0,"RATED",1,535.90135383606
484,"BetterBot","regular","STANDARD",1,2021-11-30 16:29:19,"NWL20",1500,10,"RATED",0,958.084933996201
485,"BetterBot","rapid","STANDARD",0,2021-11-30 04:23:48,"CSW19",780,0,"CASUAL",1,557.066213846207
486,"Hardesi","regular","STANDARD",1,2021-12-31 13:10:41,"CSW19",840,0,"CASUAL",1,564.819420099258
